Symbol,ftp_nasdaqtrader,nasdaq_screener_api,nasdaq_traded_list,nasdaq_listed_list,yahoo_nasdaq_tickers
MVIS,1,1,1,1,0
MVO,1,0,1,0,0
MVPA,1,0,1,0,0
MVPL,1,0,1,0,0
MVPS,1,0,1,0,0
MVRL,1,0,1,0,0
MVST,1,1,1,1,0
MVSTW,1,1,1,1,0
MVT,1,0,1,0,0
MVV,1,0,1,0,0
MWA,1,0,1,0,0
MWG,1,0,1,0,0
MX,1,0,1,0,0
MXC,1,0,1,0,0
MXCT,1,1,1,1,0
MXE,1,0,1,0,0
MXF,1,0,1,0,0
MXI,1,0,1,0,0
MXL,1,1,1,1,0
MYCF,1,0,1,1,0
MYCG,1,0,1,1,0
MYCH,1,0,1,1,0
MYCI,1,0,1,1,0
MYCJ,1,0,1,1,0
MYCK,1,0,1,1,0
MYCL,1,0,1,1,0
MYCM,1,0,1,1,0
MYCN,1,0,1,1,0
MYD,1,0,1,0,0
MYE,1,0,1,0,0
MYFW,1,1,1,1,0
MYGN,1,1,1,1,0
MYI,1,0,1,0,0
MYLD,1,0,1,0,0
MYMF,1,0,1,1,0
MYMG,1,0,1,1,0
MYMH,1,0,1,1,0
MYMI,1,0,1,1,0
MYMJ,1,0,1,1,0
MYN,1,0,1,0,0
MYNA,1,1,1,1,0
MYND,1,0,1,0,0
MYNZ,1,1,1,1,0
MYO,1,0,1,0,0
MYPS,1,1,1,1,0
MYPSW,1,1,1,1,0
MYRG,1,1,1,1,0
MYSZ,1,1,1,1,0
MYTE,1,0,1,0,0
MYY,1,0,1,0,0
MZZ,1,0,1,0,0
NA,0,1,0,0,0
NAAS,1,1,1,1,0
NABL,1,0,1,0,0
NAC,1,0,1,0,0
NACP,1,0,1,0,0
NAD,1,0,1,0,0
NAII,1,1,1,1,0
NAIL,1,0,1,0,0
NAK,1,0,1,0,0
NAMI,1,1,1,1,0
NAMS,1,1,1,1,0
NAMSW,1,1,1,1,0
NAN,1,0,1,0,0
NANC,1,0,1,0,0
NANR,1,0,1,0,0
NAOV,1,1,1,1,0
NAPR,1,0,1,0,0
NARI,1,1,1,1,0
NAT,1,0,1,0,0
NATH,1,1,1,1,0
NATL,1,0,1,0,0
NATO,1,0,1,1,0
NATR,1,1,1,1,0
NAUG,1,0,1,0,0
NAUT,1,1,1,1,0
NAVI,1,1,1,1,0
NAYA,1,1,1,1,0
NAZ,1,0,1,0,0
NB,1,1,1,1,0
NBB,1,0,1,0,0
NBBK,1,1,1,1,0
NBCC,1,0,1,0,0
NBCE,1,0,1,0,0
NBCM,1,0,1,0,0
NBCR,1,0,1,0,0
NBDS,1,0,1,0,0
NBET,1,0,1,0,0
NBFC,1,0,1,0,0
NBGX,1,0,1,0,0
NBH,1,0,1,0,0
NBHC,1,0,1,0,0
NBIS,1,1,1,1,0
NBIX,1,1,1,1,0
NBJP,1,0,1,0,0
NBN,1,1,1,1,0
NBOS,1,0,1,0,0
NBR,1,0,1,0,0
NBSD,1,0,1,0,0
NBSM,1,0,1,0,0
NBTB,1,1,1,1,0
NBTR,1,0,1,0,0
NBTX,1,1,1,1,0
NBXG,1,0,1,0,0
NBY,1,0,1,0,0
NC,1,0,1,0,0
NCA,1,0,1,0,0
NCDL,1,0,1,0,0
NCEW,1,1,1,1,0
NCI,1,1,1,1,0
NCL,1,0,1,0,0
NCLH,1,0,1,0,0
NCLO,1,0,1,0,0
NCMI,1,1,1,1,0
NCNA,1,1,1,1,0
NCNO,1,1,1,1,0
NCPB,1,0,1,1,0
NCPL,1,1,1,1,0
NCPLW,1,1,1,1,0
NCRA,1,1,1,1,0
NCSM,1,1,1,1,0
NCTY,1,1,1,1,0
NCV,1,0,1,0,0
NCV$A,1,0,1,0,0
NCZ,1,0,1,0,0
NCZ$A,1,0,1,0,0
NDAA,1,0,1,1,0
NDAQ,1,1,1,1,0
NDEC,1,0,1,0,0
NDIA,1,0,1,0,0
NDIV,1,0,1,0,0
NDLS,1,1,1,1,0
NDMO,1,0,1,0,0
NDOW,1,0,1,0,0
NDRA,1,1,1,1,0
NDSN,1,1,1,1,0
NDVG,1,0,1,0,0
NE,1,0,1,0,0
NE.A,1,0,1,0,0
NE.W,1,0,1,0,0
NEA,1,0,1,0,0
NEAR,1,0,1,0,0
NECB,1,1,1,1,0
NEE,1,0,1,0,0
NEE$N,1,0,1,0,0
NEE$R,1,0,1,0,0
NEE$S,1,0,1,0,0
NEE$T,1,0,1,0,0
NEGG,1,1,1,1,0
NEHC,1,1,1,1,0
NEHCW,1,1,1,1,0
NEM,1,0,1,0,0
NEN,1,0,1,0,0
NEO,1,1,1,1,0
NEOG,1,1,1,1,0
NEON,1,1,1,1,0
NEOV,1,1,1,1,0
NEOVW,1,1,1,1,0
NEP,1,0,1,0,0
NEPH,1,1,1,1,0
NERD,1,0,1,1,0
NERV,1,1,1,1,0
NESR,1,1,1,1,0
NESRW,1,1,1,1,0
NET,1,0,1,0,0
NETD,1,1,1,1,0
NETDU,1,1,1,1,0
NETDW,1,1,1,1,0
NETL,1,0,1,0,0
NETZ,1,0,1,0,0
NEU,1,0,1,0,0
NEUE,1,0,1,0,0
NEUP,1,1,1,1,0
NEWP,1,0,1,0,0
NEWT,1,1,1,1,0
NEWTG,1,1,1,1,0
NEWTH,1,1,1,1,0
NEWTI,1,1,1,1,0
NEWTZ,1,1,1,1,0
NEWZ,1,0,1,1,0
NEXA,1,0,1,0,0
NEXN,1,1,1,1,0
NEXT,1,1,1,1,0
NFBK,1,1,1,1,0
NFE,1,1,1,1,0
NFG,1,0,1,0,0
NFGC,1,0,1,0,0
NFJ,1,0,1,0,0
NFLP,1,0,1,0,0
NFLT,1,0,1,0,0
NFLU,1,0,1,0,0
NFLX,1,1,1,1,0
NFLY,1,0,1,0,0
NFRA,1,0,1,0,0
NFTY,1,0,1,1,0
NFXL,1,0,1,1,0
NFXS,1,0,1,1,0
NG,1,0,1,0,0
NGD,1,0,1,0,0
NGG,1,0,1,0,0
NGL,1,0,1,0,0
NGL$B,1,0,1,0,0
NGL$C,1,0,1,0,0
NGNE,1,1,1,1,0
NGS,1,0,1,0,0
NGVC,1,0,1,0,0
NGVT,1,0,1,0,0
NHC,1,0,1,0,0
NHI,1,0,1,0,0
NHPAP,1,1,1,1,0
NHPBP,1,1,1,1,0
NHS,1,0,1,0,0
NHTC,1,1,1,1,0
NHYM,1,0,1,0,0
NI,1,0,1,0,0
NIC,1,0,1,0,0
NICE,1,1,1,1,0
NIE,1,0,1,0,0
NIKL,1,0,1,1,0
NIM,1,0,1,0,0
NINE,1,0,1,0,0
NIO,1,0,1,0,0
NIOBW,1,1,1,1,0
NIPG,1,1,1,1,0
NISN,1,1,1,1,0
NITE,1,0,1,0,0
NITO,1,1,1,1,0
NIU,1,1,1,1,0
NIVF,1,1,1,1,0
NIVFW,1,1,1,1,0
NIXT,1,0,1,1,0
NIXX,1,1,1,1,0
NIXXW,1,1,1,1,0
NJAN,1,0,1,0,0
NJNK,1,0,1,0,0
NJR,1,0,1,0,0
NJUL,1,0,1,0,0
NJUN,1,0,1,0,0
NKE,1,0,1,0,0
NKGN,1,1,1,1,0
NKGNW,1,1,1,1,0
NKLA,1,1,1,1,0
NKSH,1,1,1,1,0
NKTR,1,1,1,1,0
NKTX,1,1,1,1,0
NKX,1,0,1,0,0
NL,1,0,1,0,0
NLOP,1,0,1,0,0
NLR,1,0,1,0,0
NLSP,1,1,1,1,0
NLSPW,1,1,1,1,0
NLY,1,0,1,0,0
NLY$F,1,0,1,0,0
NLY$G,1,0,1,0,0
NLY$I,1,0,1,0,0
NMAI,1,0,1,0,0
NMB,1,0,1,0,0
NMCO,1,0,1,0,0
NMFC,1,1,1,1,0
NMFCZ,1,1,1,1,0
NMG,1,0,1,0,0
NMI,1,0,1,0,0
NMIH,1,1,1,1,0
NML,1,0,1,0,0
NMM,1,0,1,0,0
NMR,1,0,1,0,0
NMRA,1,1,1,1,0
NMRK,1,1,1,1,0
NMS,1,0,1,0,0
NMT,1,0,1,0,0
NMTC,1,1,1,1,0
NMZ,1,0,1,0,0
NN,1,1,1,1,0
NNAVW,1,1,1,1,0
NNBR,1,1,1,1,0
NNDM,1,1,1,1,0
NNE,1,1,1,1,0
NNI,1,0,1,0,0
NNN,1,0,1,0,0
NNOV,1,0,1,0,0
NNOX,1,1,1,1,0
NNVC,1,0,1,0,0
NNY,1,0,1,0,0
NOA,1,0,1,0,0
NOAH,1,0,1,0,0
NOBL,1,0,1,0,0
NOC,1,0,1,0,0
NOCT,1,0,1,0,0
NODK,1,1,1,1,0
NOEM,1,1,1,1,0
NOEMR,1,1,1,1,0
NOEMU,1,1,1,1,0
NOEMW,1,1,1,1,0
NOG,1,0,1,0,0
NOK,1,0,1,0,0
NOM,1,0,1,0,0
NOMD,1,0,1,0,0
NORW,1,0,1,0,0
NOTE,1,0,1,0,0
NOTV,1,1,1,1,0
NOV,1,0,1,0,0
NOVA,1,0,1,0,0
NOVM,1,0,1,0,0
NOVP,1,0,1,0,0
NOVT,1,1,1,1,0
NOVZ,1,0,1,0,0
NOW,1,0,1,0,0
NPCE,1,1,1,1,0
NPCT,1,0,1,0,0
NPFD,1,0,1,0,0
NPFI,1,0,1,1,0
NPK,1,0,1,0,0
NPKI,1,0,1,0,0
NPO,1,0,1,0,0
NPV,1,0,1,0,0
NPWR,1,0,1,0,0
NQP,1,0,1,0,0
NRC,1,1,1,1,0
NRDS,1,1,1,1,0
NRDY,1,0,1,0,0
NREF,1,0,1,0,0
NRES,1,0,1,1,0
NRG,1,0,1,0,0
NRGV,1,0,1,0,0
NRIM,1,1,1,1,0
NRIX,1,1,1,1,0
NRK,1,0,1,0,0
NRO,1,0,1,0,0
NRO.R,1,0,1,0,0
NRP,1,0,1,0,0
NRSH,1,0,1,0,0
NRSN,1,1,1,1,0
NRSNW,1,1,1,1,0
NRT,1,0,1,0,0
NRUC,1,0,1,0,0
NRXP,1,1,1,1,0
NRXPW,1,1,1,1,0
NRXS,1,0,1,0,0
NSA,1,0,1,0,0
NSA$A,1,0,1,0,0
NSA$B,1,0,1,0,0
NSC,1,0,1,0,0
NSCR,1,0,1,1,0
NSCS,1,0,1,0,0
NSEP,1,0,1,0,0
NSI,1,0,1,1,0
NSIT,1,1,1,1,0
NSP,1,0,1,0,0
NSPR,1,1,1,1,0
NSSC,1,1,1,1,0
NSTS,1,1,1,1,0
NSYS,1,1,1,1,0
NTAP,1,1,1,1,0
NTB,1,0,1,0,0
NTCL,1,1,1,1,0
NTCT,1,1,1,1,0
NTES,1,1,1,1,0
NTEST,1,0,1,0,0
NTGR,1,1,1,1,0
NTIC,1,1,1,1,0
NTIP,1,0,1,0,0
NTLA,1,1,1,1,0
NTNX,1,1,1,1,0
NTR,1,0,1,0,0
NTRA,1,1,1,1,0
NTRB,1,1,1,1,0
NTRBW,1,1,1,1,0
NTRP,1,1,1,1,0
NTRS,1,1,1,1,0
NTRSO,1,1,1,1,0
NTSE,1,0,1,0,0
NTSI,1,0,1,0,0
NTST,1,0,1,0,0
NTSX,1,0,1,0,0
NTWK,1,1,1,1,0
NTWO,1,1,1,1,0
NTWOU,1,1,1,1,0
NTWOW,1,1,1,1,0
NTZ,1,0,1,0,0
NU,1,0,1,0,0
NUAG,1,0,1,0,0
NUBD,1,0,1,0,0
NUDM,1,0,1,0,0
NUDV,1,0,1,0,0
NUE,1,0,1,0,0
NUEM,1,0,1,0,0
NUGO,1,0,1,0,0
NUGT,1,0,1,0,0
NUHY,1,0,1,0,0
NUKK,1,1,1,1,0
NUKKW,1,1,1,1,0
NUKZ,1,0,1,0,0
NULC,1,0,1,0,0
NULG,1,0,1,0,0
NULV,1,0,1,0,0
NUMG,1,0,1,0,0
NUMI,1,0,1,0,0
NUMV,1,0,1,0,0
NURE,1,0,1,0,0
NURO,1,1,1,1,0
NUS,1,0,1,0,0
NUSA,1,0,1,0,0
NUSB,1,0,1,1,0
NUSC,1,0,1,0,0
NUSI,1,0,1,1,0
NUTX,1,1,1,1,0
NUV,1,0,1,0,0
NUVB,1,0,1,0,0
NUVL,1,1,1,1,0
NUW,1,0,1,0,0
NUWE,1,1,1,1,0
NVA,1,1,1,1,0
NVAWW,1,1,1,1,0
NVAX,1,1,1,1,0
NVBT,1,0,1,0,0
NVBU,1,0,1,0,0
NVBW,1,0,1,0,0
NVCR,1,1,1,1,0
NVCT,1,1,1,1,0
NVD,1,0,1,1,0
NVDA,1,1,1,1,0
NVDD,1,0,1,1,0
NVDG,1,0,1,1,0
NVDL,1,0,1,1,0
NVDQ,1,0,1,0,0
NVDS,1,0,1,1,0
NVDU,1,0,1,1,0
NVDW,1,0,1,1,0
NVDX,1,0,1,0,0
NVDY,1,0,1,0,0
NVEC,1,1,1,1,0
NVEE,1,1,1,1,0
NVFY,1,1,1,1,0
NVG,1,0,1,0,0
NVGS,1,0,1,0,0
NVIR,1,0,1,0,0
NVMI,1,1,1,1,0
NVNI,1,1,1,1,0
NVNIW,1,1,1,1,0
NVNO,1,1,1,1,0
NVO,1,0,1,0,0
NVOH,1,0,1,0,0
NVOX,1,0,1,0,0
NVR,1,0,1,0,0
NVRI,1,0,1,0,0
NVRO,1,0,1,0,0
NVS,1,0,1,0,0
NVST,1,0,1,0,0
NVT,1,0,1,0,0
NVTS,1,1,1,1,0
NVVE,1,1,1,1,0
NVVEW,1,1,1,1,0
NVX,1,1,1,1,0
NWBI,1,1,1,1,0
NWE,1,1,1,1,0
NWFL,1,1,1,1,0
NWG,1,0,1,0,0
NWGL,1,1,1,1,0
NWL,1,1,1,1,0
NWLG,1,0,1,0,0
NWN,1,0,1,0,0
NWPX,1,1,1,1,0
NWS,1,1,1,1,0
NWSA,1,1,1,1,0
NWTN,1,1,1,1,0
NWTNW,1,1,1,1,0
NX,1,0,1,0,0
NXC,1,0,1,0,0
NXDT,1,0,1,0,0
NXE,1,0,1,0,0
NXG,1,0,1,0,0
NXGL,1,1,1,1,0
NXGLW,1,1,1,1,0
NXJ,1,0,1,0,0
NXL,1,1,1,1,0
NXLIW,1,1,1,1,0
NXN,1,0,1,0,0
NXP,1,0,1,0,0
NXPI,1,1,1,1,0
NXPL,1,1,1,1,0
NXPLW,1,1,1,1,0
NXRT,1,0,1,0,0
NXST,1,1,1,1,0
NXT,1,1,1,1,0
NXTC,1,1,1,1,0
NXTE,1,0,1,0,0
NXTG,1,0,1,1,0
NXTI,1,0,1,0,0
NXTT,1,1,1,1,0
NXTV,1,0,1,0,0
NXU,1,1,1,1,0
NYAX,1,1,1,1,0
NYC,1,0,1,0,0
NYF,1,0,1,0,0
NYMT,1,1,1,1,0
NYMTG,1,1,1,1,0
NYMTI,1,1,1,1,0
NYMTL,1,1,1,1,0
NYMTM,1,1,1,1,0
NYMTN,1,1,1,1,0
NYMTZ,1,1,1,1,0
NYT,1,0,1,0,0
NYXH,1,1,1,1,0
NZAC,1,0,1,1,0
NZF,1,0,1,0,0
NZUS,1,0,1,1,0
O,1,0,1,0,0
OABI,1,1,1,1,0
OABIW,1,1,1,1,0
OACC,1,1,1,1,0
OACCU,1,1,1,1,0
OACCW,1,1,1,1,0
OACP,1,0,1,0,0
OAEM,1,0,1,0,0
OAIM,1,0,1,0,0
OAK$A,1,0,1,0,0
OAK$B,1,0,1,0,0
OAKM,1,0,1,0,0
OAKU,1,1,1,1,0
OAKUR,1,1,1,1,0
OAKUU,1,0,1,1,0
OAKUW,1,1,1,1,0
OALC,1,0,1,0,0
OARK,1,0,1,0,0
OASC,1,0,1,0,0
OB,1,1,1,1,0
OBDC,1,0,1,0,0
OBE,1,0,1,0,0
OBIL,1,0,1,1,0
OBIO,1,1,1,1,0
OBK,1,0,1,0,0
OBLG,1,1,1,1,0
OBND,1,0,1,0,0
OBOR,1,0,1,0,0
OBT,1,1,1,1,0
OC,1,0,1,0,0
OCC,1,1,1,1,0
OCCI,1,1,1,1,0
OCCIM,1,1,1,1,0
OCCIN,1,1,1,1,0
OCCIO,1,1,1,1,0
OCEA,1,1,1,1,0
OCEAW,1,1,1,1,0
OCEN,1,0,1,0,0
OCFC,1,1,1,1,0
OCFCP,1,1,1,1,0
OCFS,1,0,1,0,0
OCFT,1,0,1,0,0
OCG,1,1,1,1,0
OCGN,1,1,1,1,0
OCIO,1,0,1,0,0
OCS,1,1,1,1,0
OCSAW,1,1,1,1,0
OCSL,1,1,1,1,0
OCTA,1,0,1,1,0
OCTD,1,0,1,0,0
OCTH,1,0,1,0,0
OCTJ,1,0,1,0,0
OCTM,1,0,1,0,0
OCTO,1,1,1,1,0
OCTP,1,0,1,0,0
OCTQ,1,0,1,0,0
OCTT,1,0,1,0,0
OCTU,1,0,1,0,0
OCTW,1,0,1,0,0
OCTZ,1,0,1,0,0
OCUL,1,1,1,1,0
OCX,1,1,1,1,0
ODC,1,0,1,0,0
ODD,1,1,1,1,0
ODDS,1,0,1,1,0
ODFL,1,1,1,1,0
ODP,1,1,1,1,0
ODV,1,0,1,0,0
ODVWZ,1,1,1,1,0
OEC,1,0,1,0,0
OEF,1,0,1,0,0
OESX,1,1,1,1,0
OEUR,1,0,1,0,0
OFG,1,0,1,0,0
OFIX,1,1,1,1,0
OFLX,1,1,1,1,0
OFOS,1,0,1,0,0
OFS,1,1,1,1,0
OFSSH,1,1,1,1,0
OGCP,1,0,1,0,0
OGE,1,0,1,0,0
OGEN,1,0,1,0,0
OGI,1,1,1,1,0
OGIG,1,0,1,0,0
OGN,1,0,1,0,0
OGS,1,0,1,0,0
OGSP,1,0,1,0,0
OHI,1,0,1,0,0
OI,1,0,1,0,0
OIA,1,0,1,0,0
OIH,1,0,1,0,0
OII,1,0,1,0,0
OILD,1,0,1,0,0
OILK,1,0,1,0,0
OILT,1,0,1,0,0
OILU,1,0,1,0,0
OIS,1,0,1,0,0
OKE,1,0,1,0,0
OKLO,1,0,1,0,0
OKTA,1,1,1,1,0
OKUR,1,1,1,1,0
OKYO,1,1,1,1,0
OLB,1,1,1,1,0
OLED,1,1,1,1,0
OLLI,1,1,1,1,0
OLMA,1,1,1,1,0
OLN,1,0,1,0,0
OLO,1,0,1,0,0
OLP,1,0,1,0,0
OLPX,1,1,1,1,0
OM,1,1,1,1,0
OMAB,1,1,1,1,0
OMC,1,0,1,0,0
OMCC,1,1,1,1,0
OMCL,1,1,1,1,0
OMER,1,1,1,1,0
OMEX,1,1,1,1,0
OMF,1,0,1,0,0
OMFL,1,0,1,0,0
OMFS,1,0,1,0,0
OMGA,1,1,1,1,0
OMH,1,1,1,1,0
OMI,1,0,1,0,0
OMIC,1,1,1,1,0
ON,1,1,1,1,0
ONB,1,1,1,1,0
ONBPO,1,1,1,1,0
ONBPP,1,1,1,1,0
ONC,1,1,1,1,0
ONCO,1,1,1,1,0
ONCY,1,1,1,1,0
OND,1,0,1,0,0
ONDS,1,1,1,1,0
ONEG,1,1,1,1,0
ONEO,1,0,1,0,0
ONEQ,1,0,1,1,0
ONEV,1,0,1,0,0
ONEW,1,1,1,1,0
ONEY,1,0,1,0,0
ONFO,1,1,1,1,0
ONFOW,1,1,1,1,0
ONIT,1,0,1,0,0
ONL,1,0,1,0,0
ONLN,1,0,1,0,0
ONMD,1,1,1,1,0
ONMDW,1,0,1,1,0
ONOF,1,0,1,0,0
ONON,1,0,1,0,0
ONTF,1,0,1,0,0
ONTO,1,0,1,0,0
ONVO,1,1,1,1,0
OOMA,1,0,1,0,0
OOSP,1,0,1,0,0
OOTO,1,0,1,0,0
OP,1,1,1,1,0
OPAD,1,0,1,0,0
OPAL,1,1,1,1,0
OPBK,1,1,1,1,0
OPCH,1,1,1,1,0
OPEN,1,1,1,1,0
OPER,1,0,1,0,0
OPFI,1,0,1,0,0
OPHC,1,0,1,0,0
OPI,1,1,1,1,0
OPINL,1,1,1,1,0
OPK,1,1,1,1,0
OPOF,1,1,1,1,0
OPP,1,0,1,0,0
OPP$A,1,0,1,0,0
OPP$B,1,0,1,0,0
OPP$C,1,0,1,0,0
OPRA,1,1,1,1,0
OPRT,1,1,1,1,0
OPRX,1,1,1,1,0
OPT,1,1,1,1,0
OPTN,1,1,1,1,0
OPTT,1,0,1,0,0
OPTX,1,1,1,1,0
OPTXW,1,1,1,1,0
OPTZ,1,0,1,1,0
OPXS,1,1,1,1,0
OPY,1,0,1,0,0
OR,1,0,1,0,0
ORA,1,0,1,0,0
ORC,1,0,1,0,0
ORCL,1,0,1,0,0
ORGN,1,1,1,1,0
ORGNW,1,1,1,1,0
ORGO,1,1,1,1,0
ORI,1,0,1,0,0
ORIC,1,1,1,1,0
ORIS,1,1,1,1,0
ORKA,1,1,1,1,0
ORKT,1,1,1,1,0
ORLA,1,0,1,0,0
ORLY,1,1,1,1,0
ORMP,1,1,1,1,0
ORN,1,0,1,0,0
ORR,1,0,1,1,0
ORRF,1,1,1,1,0
OS,1,1,1,1,0
OSBC,1,1,1,1,0
OSCR,1,0,1,0,0
OSCV,1,0,1,0,0
OSEA,1,0,1,0,0
OSIS,1,1,1,1,0
OSK,1,0,1,0,0
OSPN,1,1,1,1,0
OSS,1,1,1,1,0
OST,1,1,1,1,0
OSTX,1,0,1,0,0
OSUR,1,1,1,1,0
OSW,1,1,1,1,0
OTEX,1,1,1,1,0
OTIS,1,0,1,0,0
OTLK,1,1,1,1,0
OTLY,1,1,1,1,0
OTRK,1,1,1,1,0
OTTR,1,1,1,1,0
OUNZ,1,0,1,0,0
OUSA,1,0,1,0,0
OUSM,1,0,1,0,0
OUST,1,1,1,1,0
OUSTW,1,1,1,1,0
OUSTZ,1,1,1,1,0
OUT,1,0,1,0,0
OVB,1,0,1,0,0
OVBC,1,1,1,1,0
OVF,1,0,1,0,0
OVID,1,1,1,1,0
OVL,1,0,1,0,0
OVLH,1,0,1,0,0
OVLY,1,1,1,1,0
OVM,1,0,1,0,0
OVS,1,0,1,0,0
OVT,1,0,1,0,0
OVV,1,0,1,0,0
OWL,1,0,1,0,0
OWLT,1,0,1,0,0
OWNS,1,0,1,0,0
OXBR,1,1,1,1,0
OXBRW,1,1,1,1,0
OXLC,1,1,1,1,0
OXLCI,1,1,1,1,0
OXLCL,1,1,1,1,0
OXLCN,1,1,1,1,0
OXLCO,1,1,1,1,0
OXLCP,1,1,1,1,0
OXLCZ,1,1,1,1,0
OXM,1,0,1,0,0
OXSQ,1,1,1,1,0
OXSQG,1,1,1,1,0
OXSQZ,1,1,1,1,0
OXY,1,0,1,0,0
OXY.W,1,0,1,0,0
OZ,1,0,1,0,0
OZEM,1,0,1,1,0
OZK,1,1,1,1,0
OZKAP,1,1,1,1,0
PAA,1,1,1,1,0
PAAA,1,0,1,0,0
PAAS,1,0,1,0,0
PAB,1,0,1,0,0
PABD,1,0,1,1,0
PABU,1,0,1,1,0
PAC,1,0,1,0,0
PACB,1,1,1,1,0
PACK,1,0,1,0,0
PACS,1,0,1,0,0
PAG,1,0,1,0,0
PAGP,1,1,1,1,0
PAGS,1,0,1,0,0
PAHC,1,1,1,1,0
PAI,1,0,1,0,0
PAL,1,1,1,1,0
PALC,1,0,1,0,0
PALI,1,1,1,1,0
PALL,1,0,1,0,0
PAM,1,0,1,0,0
PAMC,1,0,1,0,0
PAMT,1,1,1,1,0
PANL,1,1,1,1,0
PANW,1,1,1,1,0
PAPI,1,0,1,0,0
PAPL,1,0,1,0,0
PAPR,1,0,1,0,0
PAR,1,0,1,0,0
PARA,1,1,1,1,0
PARAA,1,1,1,1,0
PARR,1,0,1,0,0
PASG,1,1,1,1,0
PATH,1,0,1,0,0
PATK,1,1,1,1,0
PATN,1,0,1,1,0
PAUG,1,0,1,0,0
PAVE,1,0,1,0,0
PAVM,1,1,1,1,0
PAVMZ,1,1,1,1,0
PAVS,1,1,1,1,0
PAWZ,1,0,1,0,0
PAX,1,1,1,1,0
PAXS,1,0,1,0,0
PAY,1,0,1,0,0
PAYC,1,0,1,0,0
PAYO,1,1,1,1,0
PAYS,1,1,1,1,0
PAYX,1,1,1,1,0
PB,1,0,1,0,0
PBA,1,0,1,0,0
PBAP,1,0,1,0,0
PBAU,1,0,1,0,0
PBBK,1,1,1,1,0
PBD,1,0,1,0,0
PBDC,1,0,1,0,0
PBDE,1,0,1,0,0
PBE,1,0,1,0,0
PBF,1,0,1,0,0
PBFB,1,0,1,0,0
PBFR,1,0,1,0,0
PBFS,1,1,1,1,0
PBH,1,0,1,0,0
PBHC,1,1,1,1,0
PBI,1,0,1,0,0
PBI$B,1,0,1,0,0
PBJ,1,0,1,0,0
PBJA,1,0,1,0,0
PBJL,1,0,1,0,0
PBJN,1,0,1,0,0
PBL,1,0,1,0,0
PBM,1,1,1,1,0
PBMR,1,0,1,0,0
PBMWW,1,1,1,1,0
PBMY,1,0,1,0,0
PBNV,1,0,1,0,0
PBOC,1,0,1,0,0
PBP,1,0,1,0,0
PBPB,1,1,1,1,0
PBQQ,1,0,1,1,0
PBR,1,0,1,0,0
PBR.A,1,0,1,0,0
PBSE,1,0,1,0,0
PBT,1,0,1,0,0
PBTP,1,0,1,0,0
PBUS,1,0,1,0,0
PBW,1,0,1,0,0
PBYI,1,1,1,1,0
PC,1,1,1,1,0
PCAR,1,1,1,1,0
PCB,1,1,1,1,0
PCCE,1,0,1,0,0
PCEF,1,0,1,0,0
PCEM,1,0,1,0,0
PCF,1,0,1,0,0
PCG,1,0,1,0,0
PCG$A,1,0,1,0,0
PCG$B,1,0,1,0,0
PCG$C,1,0,1,0,0
PCG$D,1,0,1,0,0
PCG$E,1,0,1,0,0
PCG$G,1,0,1,0,0
PCG$H,1,0,1,0,0
PCG$I,1,0,1,0,0
PCG$X,1,0,1,0,0
PCGG,1,0,1,0,0
PCH,1,1,1,1,0
PCIG,1,0,1,0,0
PCK,1,0,1,0,0
PCLA,1,1,1,1,0
PCLO,1,0,1,0,0
PCM,1,0,1,0,0
PCMM,1,0,1,1,0
PCN,1,0,1,0,0
PCOR,1,0,1,0,0
PCQ,1,0,1,0,0
PCRB,1,0,1,0,0
PCRX,1,1,1,1,0
PCSA,1,1,1,1,0
PCSC,1,1,1,1,0
PCT,1,1,1,1,0
PCTTU,1,0,1,1,0
PCTTW,1,1,1,1,0
PCTY,1,1,1,1,0
PCVX,1,1,1,1,0
PCY,1,0,1,0,0
PCYO,1,1,1,1,0
PD,1,0,1,0,0
PDBA,1,0,1,1,0
PDBC,1,0,1,1,0
PDCC,1,0,1,0,0
PDCO,1,1,1,1,0
PDD,1,1,1,1,0
PDEC,1,0,1,0,0
PDEX,1,1,1,1,0
PDFS,1,1,1,1,0
PDI,1,0,1,0,0
PDLB,1,1,1,1,0
PDM,1,0,1,0,0
PDN,1,0,1,0,0
PDO,1,0,1,0,0
PDP,1,0,1,1,0
PDPA,1,0,1,0,0
PDS,1,0,1,0,0
PDSB,1,1,1,1,0
PDT,1,0,1,0,0
PDX,1,0,1,0,0
PDYN,1,1,1,1,0
PDYNW,1,1,1,1,0
PEB,1,0,1,0,0
PEB$E,1,0,1,0,0
PEB$F,1,0,1,0,0
PEB$G,1,0,1,0,0
PEB$H,1,0,1,0,0
PEBK,1,1,1,1,0
PEBO,1,1,1,1,0
PECO,1,1,1,1,0
PED,1,0,1,0,0
PEG,1,0,1,0,0
PEGA,1,1,1,1,0
PEJ,1,0,1,0,0
PEMX,1,0,1,0,0
PEN,1,0,1,0,0
PENG,1,1,1,1,0
PENN,1,1,1,1,0
PEO,1,0,1,0,0
PEP,1,1,1,1,0
PEPG,1,1,1,1,0
PEPS,1,0,1,1,0
PERF,1,0,1,0,0
PERI,1,1,1,1,0
PESI,1,1,1,1,0
PET,1,1,1,1,0
PETS,1,1,1,1,0
PETWW,1,1,1,1,0
PETZ,1,1,1,1,0
PEV,1,1,1,1,0
PEX,1,0,1,0,0
PEXL,1,0,1,0,0
PEY,1,0,1,1,0
